,index,pandas_function,num_np_calls,np_calls,np_calls_w_args
12316,24940,/core/indexes/period.py_is_full,0,[],[]
12317,24938,/core/indexes/period.py__is_comparable_dtype,0,[],[]
12318,24934,/core/indexes/period.py_from_fields,0,[],[]
12319,24933,/core/indexes/period.py___new__,0,[],[]
12320,24932,/core/indexes/period.py_second,0,[],[]
12321,24931,/core/indexes/period.py_minute,0,[],[]
12322,24930,/core/indexes/period.py_hour,0,[],[]
12323,24929,/core/indexes/period.py_to_timestamp,0,[],[]
12324,24928,/core/indexes/period.py_asfreq,0,[],[]
12325,24927,/core/indexes/period.py__resolution_obj,0,[],[]
12326,24926,/core/indexes/period.py__engine_type,0,[],[]
12327,24925,/core/indexes/period.py__new_PeriodIndex,0,[],[]
12328,24924,/core/indexes/base.py_get_values_for_csv,0,[],[]
12329,24923,/core/indexes/base.py__maybe_try_sort,0,[],[]
12330,24921,/core/indexes/base.py_get_unanimous_names,0,[],[]
12331,24888,/core/indexes/base.py__maybe_cast_slice_bound,0,[],[]
12332,24887,/core/indexes/base.py__validate_indexer,0,[],[]
12333,24886,/core/indexes/base.py__maybe_cast_listlike_indexer,0,[],[]
12334,24861,/core/indexes/base.py_sort_values,0,[],[]
12335,24859,/core/indexes/base.py_sort_values,0,[],[]
12336,24858,/core/indexes/base.py_sort_values,0,[],[]
12337,24856,/core/indexes/base.py_asof,0,[],[]
12338,24855,/core/indexes/base.py_identical,0,[],[]
12339,24854,/core/indexes/base.py_equals,0,[],[]
12340,24852,/core/indexes/base.py__concat,0,[],[]
12341,24851,/core/indexes/base.py_append,0,[],[]
12342,24850,/core/indexes/base.py__can_hold_identifiers_and_holds_name,0,[],[]
12343,24849,/core/indexes/base.py__getitem_slice,0,[],[]
12344,24847,/core/indexes/base.py___setitem__,0,[],[]
12345,24846,/core/indexes/base.py___contains__,0,[],[]
12346,24845,/core/indexes/base.py__is_memory_usage_qualified,0,[],[]
12347,24841,/core/indexes/base.py_memory_usage,0,[],[]
12348,24838,/core/indexes/base.py__get_engine_target,0,[],[]
12349,24832,/core/indexes/base.py__join_monotonic,0,[],[]
12350,24830,/core/indexes/base.py__join_level,0,[],[]
12351,24829,/core/indexes/base.py__join_non_unique,0,[],[]
12352,24860,/core/indexes/base.py_sort_values,0,[],[]
12353,24862,/core/indexes/base.py_sort,0,[],[]
12354,24885,/core/indexes/base.py__maybe_cast_indexer,0,[],[]
12355,24863,/core/indexes/base.py_shift,0,[],[]
12356,24884,/core/indexes/base.py_slice_indexer,0,[],[]
12357,24883,/core/indexes/base.py__get_string_slice,0,[],[]
12358,24881,/core/indexes/base.py__transform_index,0,[],[]
12359,24880,/core/indexes/base.py_groupby,0,[],[]
12360,24879,/core/indexes/base.py__is_comparable_dtype,0,[],[]
12361,24878,/core/indexes/base.py__should_compare,0,[],[]
12362,24877,/core/indexes/base.py__find_common_type_compat,0,[],[]
12363,24876,/core/indexes/base.py__maybe_downcast_for_indexing,0,[],[]
12364,24875,/core/indexes/base.py__index_as_unique,0,[],[]
12365,24874,/core/indexes/base.py__get_indexer_non_comparable,0,[],[]
12366,24873,/core/indexes/base.py__get_indexer_non_comparable,0,[],[]
12367,24872,/core/indexes/base.py__get_indexer_non_comparable,0,[],[]
12368,24871,/core/indexes/base.py__get_indexer_non_comparable,0,[],[]
12369,24870,/core/indexes/base.py__raise_if_missing,0,[],[]
12370,24867,/core/indexes/base.py_get_indexer_non_unique,0,[],[]
12371,24866,/core/indexes/base.py__should_fallback_to_positional,0,[],[]
12372,24865,/core/indexes/base.py__check_indexing_error,0,[],[]
12373,24943,/core/indexes/period.py_get_loc,0,[],[]
12374,24944,/core/indexes/period.py__disallow_mismatched_indexing,0,[],[]
12375,24945,/core/indexes/period.py__cast_partial_indexing_scalar,0,[],[]
12376,25015,/core/indexes/datetimelike.py__with_freq,0,[],[]
12377,25013,/core/indexes/datetimelike.py_unit,0,[],[]
12378,25012,/core/indexes/datetimelike.py__maybe_cast_listlike_indexer,0,[],[]
12379,25011,/core/indexes/datetimelike.py_shift,0,[],[]
12380,25010,/core/indexes/datetimelike.py__maybe_cast_slice_bound,0,[],[]
12381,25009,/core/indexes/datetimelike.py__partial_date_slice,0,[],[]
12382,25006,/core/indexes/datetimelike.py__parsed_string_to_bounds,0,[],[]
12383,25005,/core/indexes/datetimelike.py__can_partial_date_slice,0,[],[]
12384,25004,/core/indexes/datetimelike.py__summary,0,[],[]
12385,25003,/core/indexes/datetimelike.py__format_attrs,0,[],[]
12386,25002,/core/indexes/datetimelike.py__formatter_func,0,[],[]
12387,25001,/core/indexes/datetimelike.py__format_with_header,0,[],[]
12388,24999,/core/indexes/datetimelike.py___contains__,0,[],[]
12389,24997,/core/indexes/datetimelike.py_hasnans,0,[],[]
12390,24996,/core/indexes/datetimelike.py_resolution,0,[],[]
12391,24995,/core/indexes/datetimelike.py__resolution_obj,0,[],[]
12392,24994,/core/indexes/datetimelike.py_freqstr,0,[],[]
12393,24992,/core/indexes/datetimelike.py_freq,0,[],[]
12394,25014,/core/indexes/datetimelike.py_as_unit,0,[],[]
12395,25017,/core/indexes/datetimelike.py_shift,0,[],[]
12396,24990,/core/indexes/datetimelike.py_mean,0,[],[]
12397,25018,/core/indexes/datetimelike.py_inferred_freq,0,[],[]
12398,25041,/core/indexes/multi.py_names_compat,0,[],[]
12399,25038,/core/indexes/datetimelike.py_take,0,[],[]
12400,25037,/core/indexes/datetimelike.py_insert,0,[],[]
12401,25036,/core/indexes/datetimelike.py_delete,0,[],[]
12402,25035,/core/indexes/datetimelike.py__get_insert_freq,0,[],[]
12403,25030,/core/indexes/datetimelike.py__get_join_freq,0,[],[]
12404,25029,/core/indexes/datetimelike.py__union,0,[],[]
12405,25028,/core/indexes/datetimelike.py__fast_union,0,[],[]
12406,25027,/core/indexes/datetimelike.py__can_fast_union,0,[],[]
12407,25026,/core/indexes/datetimelike.py__can_fast_intersect,0,[],[]
12408,25025,/core/indexes/datetimelike.py__fast_intersect,0,[],[]
12409,25024,/core/indexes/datetimelike.py__intersection,0,[],[]
12410,25023,/core/indexes/datetimelike.py__range_union,0,[],[]
12411,25022,/core/indexes/datetimelike.py__range_intersect,0,[],[]
12412,25021,/core/indexes/datetimelike.py__wrap_range_setop,0,[],[]
12413,25020,/core/indexes/datetimelike.py__can_range_setop,0,[],[]
12414,25019,/core/indexes/datetimelike.py__as_range_index,0,[],[]
12415,24991,/core/indexes/datetimelike.py_freq,0,[],[]
12416,24989,/core/indexes/datetimes.py__time_to_micros,0,[],[]
12417,24946,/core/indexes/period.py__maybe_cast_slice_bound,0,[],[]
12418,24966,/core/indexes/datetimes.py_to_period,0,[],[]
12419,24964,/core/indexes/datetimes.py_tz_convert,0,[],[]
12420,24963,/core/indexes/datetimes.py_strftime,0,[],[]
12421,24962,/core/indexes/datetimes.py__engine_type,0,[],[]
12422,24961,/core/indexes/datetimes.py__new_DatetimeIndex,0,[],[]
12423,24960,/core/indexes/api.py_default_index,0,[],[]
12424,24959,/core/indexes/api.py_all_indexes_same,0,[],[]
12425,24958,/core/indexes/api.py__sanitize_and_check,0,[],[]
12426,24957,/core/indexes/api.py__find_common_index_dtype,0,[],[]
12427,24956,/core/indexes/api.py_conv,0,[],[]
12428,24955,/core/indexes/api.py__unique_indices,0,[],[]
12429,24954,/core/indexes/api.py_union_indexes,0,[],[]
12430,24952,/core/indexes/api.py__get_combined_index,0,[],[]
12431,24951,/core/indexes/api.py__get_distinct_objs,0,[],[]
12432,24950,/core/indexes/api.py_get_objs_combined_axis,0,[],[]
12433,24949,/core/indexes/period.py_period_range,0,[],[]
12434,24948,/core/indexes/period.py_shift,0,[],[]
12435,24947,/core/indexes/period.py__parsed_string_to_bounds,0,[],[]
12436,24965,/core/indexes/datetimes.py_tz_localize,0,[],[]
12437,24967,/core/indexes/datetimes.py_to_julian_date,0,[],[]
12438,24988,/core/indexes/datetimes.py_bdate_range,0,[],[]
12439,24968,/core/indexes/datetimes.py_isocalendar,0,[],[]
12440,24987,/core/indexes/datetimes.py_date_range,0,[],[]
12441,24986,/core/indexes/datetimes.py_indexer_between_time,0,[],[]
12442,24984,/core/indexes/datetimes.py_inferred_type,0,[],[]
12443,24983,/core/indexes/datetimes.py_check_str_or_none,0,[],[]
12444,24982,/core/indexes/datetimes.py_slice_indexer,0,[],[]
12445,24981,/core/indexes/datetimes.py__maybe_cast_slice_bound,0,[],[]
12446,24980,/core/indexes/datetimes.py_get_loc,0,[],[]
12447,24979,/core/indexes/datetimes.py__disallow_mismatched_indexing,0,[],[]
12448,24978,/core/indexes/datetimes.py__parse_with_reso,0,[],[]
12449,24977,/core/indexes/datetimes.py__parsed_string_to_bounds,0,[],[]
12450,24976,/core/indexes/datetimes.py_snap,0,[],[]
12451,24974,/core/indexes/datetimes.py__can_range_setop,0,[],[]
12452,24973,/core/indexes/datetimes.py__is_comparable_dtype,0,[],[]
12453,24972,/core/indexes/datetimes.py___reduce__,0,[],[]
12454,24971,/core/indexes/datetimes.py__is_dates_only,0,[],[]
12455,24970,/core/indexes/datetimes.py___new__,0,[],[]
12456,24969,/core/indexes/datetimes.py__resolution_obj,0,[],[]
12457,25251,/core/computation/expressions.py__where_numexpr,0,[],[]
12458,25254,/core/computation/expressions.py_evaluate,0,[],[]
12459,25675,/core/internals/managers.py_grouped_reduce,0,[],[]
12460,25532,/core/internals/blocks.py_is_view,0,[],[]
12461,25542,/core/internals/blocks.py_extract_pandas_array,0,[],[]
12462,25541,/core/internals/blocks.py_check_ndim,0,[],[]
12463,25540,/core/internals/blocks.py_new_block,0,[],[]
12464,25539,/core/internals/blocks.py_new_block_2d,0,[],[]
12465,25538,/core/internals/blocks.py_get_block_type,0,[],[]
12466,25536,/core/internals/blocks.py_is_view,0,[],[]
12467,25535,/core/internals/blocks.py_is_numeric,0,[],[]
12468,25533,/core/internals/blocks.py_array_values,0,[],[]
12469,25530,/core/internals/blocks.py_slice_block_rows,0,[],[]
12470,25454,/core/internals/blocks.py_is_extension,0,[],[]
12471,25528,/core/internals/blocks.py_is_numeric,0,[],[]
12472,25527,/core/internals/blocks.py_is_view,0,[],[]
12473,25524,/core/internals/blocks.py_set_inplace,0,[],[]
12474,25523,/core/internals/blocks.py_iget,0,[],[]
12475,25522,/core/internals/blocks.py_shape,0,[],[]
12476,25521,/core/internals/blocks.py_fillna,0,[],[]
12477,25520,/core/internals/blocks.py_pad_or_backfill,0,[],[]
12478,25518,/core/internals/blocks.py_array_values,0,[],[]
12479,25543,/core/internals/blocks.py_extend_blocks,0,[],[]
12480,25546,/core/internals/api.py_make_block,0,[],[]
12481,25548,/core/internals/api.py___getattr__,0,[],[]
12482,25549,/core/internals/ops.py__iter_block_pairs,0,[],[]
12483,25570,/core/internals/managers.py__has_no_reference,0,[],[]
12484,25569,/core/internals/managers.py_items,0,[],[]
12485,25568,/core/internals/managers.py_is_single_block,0,[],[]
12486,25567,/core/internals/managers.py__validate_set_axis,0,[],[]
12487,25566,/core/internals/managers.py_set_axis,0,[],[]
12488,25565,/core/internals/managers.py__normalize_axis,0,[],[]
12489,25564,/core/internals/managers.py___nonzero__,0,[],[]
12490,25563,/core/internals/managers.py_make_empty,0,[],[]
12491,25560,/core/internals/managers.py_from_blocks,0,[],[]
12492,25559,/core/internals/managers.py_shape,0,[],[]
12493,25558,/core/internals/managers.py___len__,0,[],[]
12494,25557,/core/internals/managers.py___init__,0,[],[]
12495,25556,/core/internals/managers.py_ndim,0,[],[]
12496,25553,/core/internals/ops.py_blockwise_all,0,[],[]
12497,25552,/core/internals/ops.py__get_same_shape_values,0,[],[]
12498,25551,/core/internals/ops.py__reset_block_mgr_locs,0,[],[]
12499,25550,/core/internals/ops.py_operate_blockwise,0,[],[]
12500,25517,/core/internals/blocks.py_delete,0,[],[]
12501,25514,/core/internals/blocks.py_setitem,0,[],[]
12502,25513,/core/internals/blocks.py_shift,0,[],[]
12503,25479,/core/internals/blocks.py_convert,0,[],[]
12504,25476,/core/internals/blocks.py__split,0,[],[]
12505,25475,/core/internals/blocks.py__split_op_result,0,[],[]
12506,25474,/core/internals/blocks.py_reduce,0,[],[]
12507,25473,/core/internals/blocks.py_apply,0,[],[]
12508,25471,/core/internals/blocks.py__can_hold_element,0,[],[]
12509,25470,/core/internals/blocks.py_getitem_block_columns,0,[],[]
12510,25468,/core/internals/blocks.py_slice_block_columns,0,[],[]
12511,25467,/core/internals/blocks.py___len__,0,[],[]
12512,25466,/core/internals/blocks.py___repr__,0,[],[]
12513,25465,/core/internals/blocks.py_make_block_same_class,0,[],[]
12514,25464,/core/internals/blocks.py_make_block,0,[],[]
12515,25463,/core/internals/blocks.py_mgr_locs,0,[],[]
12516,25462,/core/internals/blocks.py_mgr_locs,0,[],[]
12517,25461,/core/internals/blocks.py__standardize_fill_value,0,[],[]
12518,25460,/core/internals/blocks.py_fill_value,0,[],[]
12519,25459,/core/internals/blocks.py_external_values,0,[],[]
12520,25456,/core/internals/blocks.py__consolidate_key,0,[],[]
12521,25477,/core/internals/blocks.py_split_and_operate,0,[],[]
12522,25480,/core/internals/blocks.py_convert_dtypes,0,[],[]
12523,25511,/core/internals/blocks.py_array_values,0,[],[]
12524,25481,/core/internals/blocks.py_dtype,0,[],[]
12525,25510,/core/internals/blocks.py_is_view,0,[],[]
12526,25508,/core/internals/blocks.py_round,0,[],[]
12527,25507,/core/internals/blocks.py_quantile,0,[],[]
12528,25505,/core/internals/blocks.py_diff,0,[],[]
12529,25504,/core/internals/blocks.py_interpolate,0,[],[]
12530,25503,/core/internals/blocks.py_pad_or_backfill,0,[],[]
12531,25502,/core/internals/blocks.py_fillna,0,[],[]
12532,25496,/core/internals/blocks.py_set_inplace,0,[],[]
12533,25493,/core/internals/blocks.py_shape,0,[],[]
12534,25492,/core/internals/blocks.py__unwrap_setitem_indexer,0,[],[]
12535,25489,/core/internals/blocks.py_replace_list,0,[],[]
12536,25488,/core/internals/blocks.py__replace_regex,0,[],[]
12537,25486,/core/internals/blocks.py__get_refs_and_copy,0,[],[]
12538,25485,/core/internals/blocks.py__maybe_copy,0,[],[]
12539,25484,/core/internals/blocks.py_copy,0,[],[]
12540,25483,/core/internals/blocks.py_get_values_for_csv,0,[],[]
12541,25482,/core/internals/blocks.py_astype,0,[],[]
12542,25571,/core/internals/managers.py__has_no_reference_block,0,[],[]
12543,25572,/core/internals/managers.py_add_references,0,[],[]
12544,25573,/core/internals/managers.py_references_same_values,0,[],[]
12545,25652,/core/internals/managers.py___getstate__,0,[],[]
12546,25650,/core/internals/managers.py_to_2d_mgr,0,[],[]
12547,25649,/core/internals/managers.py_from_array,0,[],[]
12548,25648,/core/internals/managers.py_from_blocks,0,[],[]
12549,25647,/core/internals/managers.py___init__,0,[],[]
12550,25646,/core/internals/managers.py_ndim,0,[],[]
12551,25645,/core/internals/managers.py_concat_vertical,0,[],[]
12552,25644,/core/internals/managers.py_concat_horizontal,0,[],[]
12553,25643,/core/internals/managers.py__consolidate_inplace,0,[],[]
12554,25642,/core/internals/managers.py__consolidate_check,0,[],[]
12555,25641,/core/internals/managers.py_is_consolidated,0,[],[]
12556,25638,/core/internals/managers.py_to_dict,0,[],[]
12557,25636,/core/internals/managers.py_quantile,0,[],[]
12558,25635,/core/internals/managers.py__equal_values,0,[],[]
12559,25634,/core/internals/managers.py_operate_blockwise,0,[],[]
12560,25633,/core/internals/managers.py_reduce,0,[],[]
12561,25632,/core/internals/managers.py_grouped_reduce,0,[],[]
12562,25629,/core/internals/managers.py__insert_update_mgr_locs,0,[],[]
12563,25651,/core/internals/managers.py__has_no_reference,0,[],[]
12564,25653,/core/internals/managers.py___setstate__,0,[],[]
12565,25624,/core/internals/managers.py_value_getitem,0,[],[]
12566,25654,/core/internals/managers.py_unpickle_block,0,[],[]
12567,25674,/core/internals/managers.py__equal_values,0,[],[]
12568,25673,/core/internals/managers.py_set_values,0,[],[]
12569,25672,/core/internals/managers.py_fast_xs,0,[],[]
12570,25671,/core/internals/managers.py_idelete,0,[],[]
12571,25669,/core/internals/managers.py__can_hold_na,0,[],[]
12572,25668,/core/internals/managers.py_get_numeric_data,0,[],[]
12573,25667,/core/internals/managers.py_array_values,0,[],[]
12574,25666,/core/internals/managers.py_internal_values,0,[],[]
12575,25665,/core/internals/managers.py_external_values,0,[],[]
12576,25663,/core/internals/managers.py_dtype,0,[],[]
12577,25662,/core/internals/managers.py_index,0,[],[]
12578,25661,/core/internals/managers.py_get_slice,0,[],[]
12579,25659,/core/internals/managers.py__blklocs,0,[],[]
12580,25658,/core/internals/managers.py__blknos,0,[],[]
12581,25657,/core/internals/managers.py_array,0,[],[]
12582,25656,/core/internals/managers.py__block,0,[],[]
12583,25655,/core/internals/managers.py__post_setstate,0,[],[]
12584,25626,/core/internals/managers.py__iset_single,0,[],[]
12585,25623,/core/internals/managers.py_value_getitem,0,[],[]
12586,25575,/core/internals/managers.py_arrays,0,[],[]
12587,25595,/core/internals/managers.py_convert,0,[],[]
12588,25593,/core/internals/managers.py_diff,0,[],[]
12589,25591,/core/internals/managers.py_shift,0,[],[]
12590,25590,/core/internals/managers.py_pad_or_backfill,0,[],[]
12591,25589,/core/internals/managers.py_interpolate,0,[],[]
12592,25588,/core/internals/managers.py_replace_list,0,[],[]
12593,25587,/core/internals/managers.py_replace_regex,0,[],[]
12594,25586,/core/internals/managers.py_replace,0,[],[]
12595,25585,/core/internals/managers.py_round,0,[],[]
12596,25584,/core/internals/managers.py_putmask,0,[],[]
12597,25583,/core/internals/managers.py_where,0,[],[]
12598,25582,/core/internals/managers.py_fillna,0,[],[]
12599,25581,/core/internals/managers.py_isna,0,[],[]
12600,25580,/core/internals/managers.py_apply_with_block,0,[],[]
12601,25579,/core/internals/managers.py_apply,0,[],[]
12602,25578,/core/internals/managers.py_equals,0,[],[]
12603,25577,/core/internals/managers.py__equal_values,0,[],[]
12604,25576,/core/internals/managers.py___repr__,0,[],[]
12605,25594,/core/internals/managers.py_astype,0,[],[]
12606,25596,/core/internals/managers.py_convert_dtypes,0,[],[]
12607,25620,/core/internals/managers.py_iget_values,0,[],[]
12608,25597,/core/internals/managers.py_get_values_for_csv,0,[],[]
12609,25619,/core/internals/managers.py_iget,0,[],[]
12610,25617,/core/internals/managers.py_from_blocks,0,[],[]
12611,25616,/core/internals/managers.py__verify_integrity,0,[],[]
12612,25615,/core/internals/managers.py___init__,0,[],[]
12613,25613,/core/internals/managers.py__make_na_block,0,[],[]
12614,25610,/core/internals/managers.py_reindex_axis,0,[],[]
12615,25609,/core/internals/managers.py__consolidate_inplace,0,[],[]
12616,25608,/core/internals/managers.py_consolidate,0,[],[]
12617,25607,/core/internals/managers.py_is_consolidated,0,[],[]
12618,25606,/core/internals/managers.py_copy_func,0,[],[]
12619,25605,/core/internals/managers.py_copy,0,[],[]
12620,25604,/core/internals/managers.py_nblocks,0,[],[]
12621,25602,/core/internals/managers.py_get_numeric_data,0,[],[]
12622,25601,/core/internals/managers.py_get_bool_data,0,[],[]
12623,25600,/core/internals/managers.py__get_data_subset,0,[],[]
12624,25599,/core/internals/managers.py_is_view,0,[],[]
12625,25598,/core/internals/managers.py_any_extension_types,0,[],[]
12626,25455,/core/internals/blocks.py__can_consolidate,0,[],[]
12627,25453,/core/internals/blocks.py_is_object,0,[],[]
12628,25256,/core/computation/expressions.py_set_test_mode,0,[],[]
12629,25309,/core/computation/pytables.py_evaluate,0,[],[]
12630,25317,/core/computation/engines.py__is_aligned,0,[],[]
12631,25316,/core/computation/engines.py_evaluate,0,[],[]
12632,25315,/core/computation/engines.py_convert,0,[],[]
12633,25314,/core/computation/engines.py___init__,0,[],[]
12634,25313,/core/computation/engines.py__check_ne_builtin_clash,0,[],[]
12635,25312,/core/computation/pytables.py_maybe_expression,0,[],[]
12636,25311,/core/computation/pytables.py_tostring,0,[],[]
12637,25310,/core/computation/pytables.py___init__,0,[],[]
12638,25308,/core/computation/pytables.py___repr__,0,[],[]
12639,25452,/core/internals/blocks.py__validate_ndim,0,[],[]
12640,25307,/core/computation/pytables.py___init__,0,[],[]
12641,25306,/core/computation/pytables.py__validate_where,0,[],[]
12642,25305,/core/computation/pytables.py__rewrite_membership_op,0,[],[]
12643,25304,/core/computation/pytables.py_translate_In,0,[],[]
12644,25303,/core/computation/pytables.py_visit_Attribute,0,[],[]
12645,25302,/core/computation/pytables.py_visit_Subscript,0,[],[]
12646,25301,/core/computation/pytables.py_visit_Assign,0,[],[]
