statsmodels_function,coverage,np_calls_count,partial_ak_coverage_sum,np_calls_array,function_ak_array
/discrete/tests/test_diagnostic.py_test_probs,0.0,1,0,['bincount'],[]
/discrete/tests/test_diagnostic.py_test_spec_tests,0.71,7,5,['arange' 'ones' 'vstack' 'array' 'column_stack' 'arange' 'ones'],"['array_api._creation_functions.arange'
 'array_api._creation_functions.ones' 'pdarraycreation.array'
 'pdarraycreation.arange' 'pdarraycreation.ones']"
/discrete/tests/test_discrete.py__get_data,0.75,4,3,['ones' 'column_stack' 'ones' 'array'],"['pdarraycreation.ones' 'array_api._creation_functions.ones'
 'pdarraycreation.array']"
/discrete/tests/test_discrete.py_callb,1.0,0,0,[],[]
/discrete/tests/test_discrete.py_check_distr,1.0,1,1,['squeeze'],['array_api._manipulation_functions.squeeze']
/discrete/tests/test_discrete.py_check_jac,0.0,3,0,['column_stack' 'vstack' 'atleast_2d'],[]
/discrete/tests/test_discrete.py_load_anes96,1.0,1,1,['asarray'],['array_api._creation_functions.asarray']
/discrete/tests/test_discrete.py_load_randhie,1.0,1,1,['asarray'],['array_api._creation_functions.asarray']
/discrete/tests/test_discrete.py_load_spector,1.0,1,1,['asarray'],['array_api._creation_functions.asarray']
/discrete/tests/test_discrete.py_setup_class,0.9,10,9,"['exp' 'arange' 'random.seed' 'arange' 'exp' 'array' 'ones' 'roll' 'ones'
 'asarray']","['numeric.exp' 'array_api._creation_functions.arange'
 'pdarraycreation.arange' 'array_api._elementwise_functions.exp'
 'pdarraycreation.array' 'pdarraycreation.ones'
 'array_api._manipulation_functions.roll'
 'array_api._creation_functions.ones'
 'array_api._creation_functions.asarray']"
/discrete/tests/test_discrete.py_test_aic,1.0,0,0,[],[]
/discrete/tests/test_discrete.py_test_alpha,1.0,0,0,[],[]
/discrete/tests/test_discrete.py_test_bad_r_matrix,1.0,1,1,['eye'],['array_api._creation_functions.eye']
/discrete/tests/test_discrete.py_test_basic,1.0,0,0,[],[]
/discrete/tests/test_discrete.py_test_basic_results,1.0,0,0,[],[]
/discrete/tests/test_discrete.py_test_bic,1.0,0,0,[],[]
/discrete/tests/test_discrete.py_test_binary_pred_table_zeros,1.0,5,5,['array' 'zeros' 'ones' 'zeros' 'ones'],"['pdarraycreation.array' 'array_api._creation_functions.zeros'
 'pdarraycreation.ones' 'pdarraycreation.zeros'
 'array_api._creation_functions.ones']"
/discrete/tests/test_discrete.py_test_bse,1.0,0,0,[],[]
/discrete/tests/test_discrete.py_test_conf_int,1.0,0,0,[],[]
/discrete/tests/test_discrete.py_test_converged,1.0,0,0,[],[]
/discrete/tests/test_discrete.py_test_count_dummy_dydxmean,1.0,0,0,[],[]
/discrete/tests/test_discrete.py_test_count_dummy_dydxoverall,1.0,0,0,[],[]
/discrete/tests/test_discrete.py_test_count_dydxmean,1.0,0,0,[],[]
/discrete/tests/test_discrete.py_test_count_dydxoverall,1.0,0,0,[],[]
/discrete/tests/test_discrete.py_test_cov_confint_pandas,0.67,3,2,['sqrt' 'diag' 'sqrt'],['array_api._elementwise_functions.sqrt' 'pdarrayclass.sqrt']
/discrete/tests/test_discrete.py_test_cov_params,1.0,0,0,[],[]
/discrete/tests/test_discrete.py_test_cvxopt_versus_slsqp,1.0,1,1,['array'],['pdarraycreation.array']
/discrete/tests/test_discrete.py_test_df,1.0,0,0,[],[]
/discrete/tests/test_discrete.py_test_diagnostic,0.5,2,1,['column_stack' 'cumsum'],['numeric.cumsum']
/discrete/tests/test_discrete.py_test_distr,1.0,0,0,[],[]
/discrete/tests/test_discrete.py_test_dof,1.0,0,0,[],[]
/discrete/tests/test_discrete.py_test_dummy_dydxmean,1.0,0,0,[],[]
/discrete/tests/test_discrete.py_test_dummy_dydxoverall,1.0,0,0,[],[]
/discrete/tests/test_discrete.py_test_dummy_exog1,1.0,0,0,[],[]
/discrete/tests/test_discrete.py_test_dummy_exog2,1.0,0,0,[],[]
/discrete/tests/test_discrete.py_test_dummy_eydxmean,1.0,0,0,[],[]
/discrete/tests/test_discrete.py_test_dummy_eydxoverall,1.0,0,0,[],[]
/discrete/tests/test_discrete.py_test_endog_names,1.0,0,0,[],[]
/discrete/tests/test_discrete.py_test_f_test,1.0,1,1,['eye'],['array_api._creation_functions.eye']
/discrete/tests/test_discrete.py_test_fit_regularized,1.0,2,2,['ones' 'ones'],['pdarraycreation.ones' 'array_api._creation_functions.ones']
/discrete/tests/test_discrete.py_test_fit_regularized_invalid_method,1.0,0,0,[],[]
/discrete/tests/test_discrete.py_test_fittedvalues,1.0,0,0,[],[]
/discrete/tests/test_discrete.py_test_formula_missing_exposure,0.5,2,1,['ndarray' 'random.uniform'],['pdarraycreation.uniform']
/discrete/tests/test_discrete.py_test_hessian,1.0,0,0,[],[]
/discrete/tests/test_discrete.py_test_init_kwargs,1.0,2,2,['ones' 'ones'],['array_api._creation_functions.ones' 'pdarraycreation.ones']
/discrete/tests/test_discrete.py_test_init_kwds,1.0,0,0,[],[]
/discrete/tests/test_discrete.py_test_iscount,0.5,2,1,['random.randint' 'random.random'],['pdarraycreation.randint']
/discrete/tests/test_discrete.py_test_isdummy,0.5,2,1,['random.randint' 'random.random'],['pdarraycreation.randint']
/discrete/tests/test_discrete.py_test_issue_339,0.0,1,0,['testing.assert_equal'],[]
/discrete/tests/test_discrete.py_test_issue_341,0.0,1,0,['testing.assert_equal'],[]
/discrete/tests/test_discrete.py_test_j,1.0,0,0,[],[]
/discrete/tests/test_discrete.py_test_jac,1.0,0,0,[],[]
/discrete/tests/test_discrete.py_test_k,1.0,0,0,[],[]
/discrete/tests/test_discrete.py_test_llf,1.0,0,0,[],[]
/discrete/tests/test_discrete.py_test_llnull,1.0,0,0,[],[]
/discrete/tests/test_discrete.py_test_llr,1.0,0,0,[],[]
/discrete/tests/test_discrete.py_test_llr_pvalue,1.0,0,0,[],[]
/discrete/tests/test_discrete.py_test_lnalpha,1.0,0,0,[],[]
/discrete/tests/test_discrete.py_test_loglikeobs,1.0,0,0,[],[]
/discrete/tests/test_discrete.py_test_margeff_dummy,0.0,1,0,['column_stack'],[]
/discrete/tests/test_discrete.py_test_margeff_dummy_overall,1.0,0,0,[],[]
/discrete/tests/test_discrete.py_test_margeff_mean,1.0,0,0,[],[]
/discrete/tests/test_discrete.py_test_margeff_overall,0.0,1,0,['size'],[]
/discrete/tests/test_discrete.py_test_mean_var,1.0,0,0,[],[]
/discrete/tests/test_discrete.py_test_mlogit_t_test,0.8,5,4,['ones' 'ones' 'eye' 'asarray' 'size'],"['array_api._creation_functions.ones' 'pdarraycreation.ones'
 'array_api._creation_functions.eye'
 'array_api._creation_functions.asarray']"
/discrete/tests/test_discrete.py_test_mnlogit_basinhopping,1.0,0,0,[],[]
/discrete/tests/test_discrete.py_test_mnlogit_factor,1.0,0,0,[],[]
/discrete/tests/test_discrete.py_test_mnlogit_factor_categorical,1.0,0,0,[],[]
/discrete/tests/test_discrete.py_test_mnlogit_float_name,1.0,0,0,[],[]
/discrete/tests/test_discrete.py_test_negative_binomial_default_alpha_param,1.0,0,0,[],[]
/discrete/tests/test_discrete.py_test_newton,1.0,2,2,['zeros' 'zeros'],['array_api._creation_functions.zeros' 'pdarraycreation.zeros']
/discrete/tests/test_discrete.py_test_nnz_params,1.0,0,0,[],[]
/discrete/tests/test_discrete.py_test_nodummy_dydxmean,1.0,0,0,[],[]
/discrete/tests/test_discrete.py_test_nodummy_dydxmedian,1.0,0,0,[],[]
/discrete/tests/test_discrete.py_test_nodummy_dydxoverall,1.0,0,0,[],[]
/discrete/tests/test_discrete.py_test_nodummy_dydxzero,1.0,0,0,[],[]
/discrete/tests/test_discrete.py_test_nodummy_dyexmean,1.0,0,0,[],[]
/discrete/tests/test_discrete.py_test_nodummy_dyexmedian,1.0,0,0,[],[]
/discrete/tests/test_discrete.py_test_nodummy_dyexoverall,1.0,0,0,[],[]
/discrete/tests/test_discrete.py_test_nodummy_dyexzero,1.0,0,0,[],[]
/discrete/tests/test_discrete.py_test_nodummy_exog1,1.0,0,0,[],[]
/discrete/tests/test_discrete.py_test_nodummy_exog2,1.0,0,0,[],[]
/discrete/tests/test_discrete.py_test_nodummy_eydxmean,1.0,0,0,[],[]
/discrete/tests/test_discrete.py_test_nodummy_eydxmedian,1.0,0,0,[],[]
/discrete/tests/test_discrete.py_test_nodummy_eydxoverall,1.0,0,0,[],[]
/discrete/tests/test_discrete.py_test_nodummy_eydxzero,1.0,0,0,[],[]
/discrete/tests/test_discrete.py_test_nodummy_eyexmean,1.0,0,0,[],[]
/discrete/tests/test_discrete.py_test_nodummy_eyexmedian,1.0,0,0,[],[]
/discrete/tests/test_discrete.py_test_nodummy_eyexoverall,1.0,0,0,[],[]
/discrete/tests/test_discrete.py_test_nodummy_eyexzero,1.0,0,0,[],[]
/discrete/tests/test_discrete.py_test_non_binary,0.0,1,0,['random.randn'],[]
/discrete/tests/test_discrete.py_test_normalized_cov_params,1.0,0,0,[],[]
/discrete/tests/test_discrete.py_test_null_options,0.75,8,6,['log' 'random' 'exp' 'random.poisson' 'exp' 'log' 'ones' 'ones'],"['numeric.log' 'array_api._elementwise_functions.exp' 'numeric.exp'
 'array_api._elementwise_functions.log' 'pdarraycreation.ones'
 'array_api._creation_functions.ones']"
/discrete/tests/test_discrete.py_test_optim_kwds_prelim,1.0,0,0,[],[]
/discrete/tests/test_discrete.py_test_params,1.0,0,0,[],[]
/discrete/tests/test_discrete.py_test_perfect_prediction,0.0,1,0,['genfromtxt'],[]
/discrete/tests/test_discrete.py_test_poisson_newton,0.57,7,4,['ones' 'exp' 'random.poisson' 'exp' 'random.seed' 'random.randn' 'ones'],"['pdarraycreation.ones' 'array_api._elementwise_functions.exp'
 'numeric.exp' 'array_api._creation_functions.ones']"
/discrete/tests/test_discrete.py_test_poisson_predict,1.0,2,2,['log' 'log'],['array_api._elementwise_functions.log' 'numeric.log']
/discrete/tests/test_discrete.py_test_pred_table,0.0,1,0,['bincount'],[]
/discrete/tests/test_discrete.py_test_predict,1.0,2,2,['exp' 'exp'],['numeric.exp' 'array_api._elementwise_functions.exp']
/discrete/tests/test_discrete.py_test_predict_prob,0.5,4,2,['arange' 'loadtxt' 'arange' 'bincount'],['array_api._creation_functions.arange' 'pdarraycreation.arange']
/discrete/tests/test_discrete.py_test_predict_prob_p1,0.86,7,6,['ones' 'ones' 'random.seed' 'arange' 'arange' 'exp' 'exp'],"['pdarraycreation.ones' 'array_api._creation_functions.ones'
 'pdarraycreation.arange' 'array_api._creation_functions.arange'
 'numeric.exp' 'array_api._elementwise_functions.exp']"
/discrete/tests/test_discrete.py_test_predict_prob_p2,0.86,7,6,['random.seed' 'ones' 'arange' 'exp' 'arange' 'exp' 'ones'],"['array_api._creation_functions.ones' 'pdarraycreation.arange'
 'numeric.exp' 'array_api._creation_functions.arange'
 'array_api._elementwise_functions.exp' 'pdarraycreation.ones']"
/discrete/tests/test_discrete.py_test_predict_with_exposure,0.75,4,3,['exp' 'dot' 'array' 'exp'],"['array_api._elementwise_functions.exp' 'pdarraycreation.array'
 'numeric.exp']"
/discrete/tests/test_discrete.py_test_predict_xb,1.0,0,0,[],[]
/discrete/tests/test_discrete.py_test_pvalues,1.0,0,0,[],[]
/discrete/tests/test_discrete.py_test_resid,1.0,0,0,[],[]
/discrete/tests/test_discrete.py_test_resid_dev,1.0,0,0,[],[]
/discrete/tests/test_discrete.py_test_resid_generalized,1.0,0,0,[],[]
/discrete/tests/test_discrete.py_test_resid_pearson,1.0,0,0,[],[]
/discrete/tests/test_discrete.py_test_resid_response,1.0,0,0,[],[]
/discrete/tests/test_discrete.py_test_score,1.0,0,0,[],[]
/discrete/tests/test_discrete.py_test_start_null,1.0,0,0,[],[]
/discrete/tests/test_discrete.py_test_summary_latex,0.0,1,0,['size'],[]
/discrete/tests/test_discrete.py_test_sweep_alpha,1.0,0,0,[],[]
/discrete/tests/test_discrete.py_test_t,1.0,1,1,['identity'],['util.identity']
/discrete/tests/test_discrete.py_test_t_test,1.0,1,1,['eye'],['array_api._creation_functions.eye']
/discrete/tests/test_discrete.py_test_tests,1.0,1,1,['eye'],['array_api._creation_functions.eye']
/discrete/tests/test_discrete.py_test_unchanging_degrees_of_freedom,1.0,1,1,['array'],['pdarraycreation.array']
/discrete/tests/test_discrete.py_test_wald,1.0,1,1,['eye'],['array_api._creation_functions.eye']
/discrete/tests/test_discrete.py_test_zstat,1.0,0,0,[],[]
/discrete/tests/test_margins.py_setup_class,1.0,0,0,[],[]
/discrete/tests/test_margins.py_test_margins_table,1.0,0,0,[],[]
/discrete/tests/test_predict.py_get_data_simulated,0.67,6,4,['trunc' 'random.randn' 'ones' 'trunc' 'ones' 'random.seed'],"['array_api._elementwise_functions.trunc'
 'array_api._creation_functions.ones' 'numeric.trunc'
 'pdarraycreation.ones']"
/discrete/tests/test_predict.py_setup_class,1.0,1,1,['array'],['pdarraycreation.array']
/discrete/tests/test_predict.py_test_basic,1.0,3,3,['exp' 'asarray' 'exp'],"['array_api._elementwise_functions.exp'
 'array_api._creation_functions.asarray' 'numeric.exp']"
/discrete/tests/test_predict.py_test_diagnostic,1.0,2,2,['arange' 'arange'],['pdarraycreation.arange' 'array_api._creation_functions.arange']
/discrete/tests/test_predict.py_test_distr,0.8,5,4,['sqrt' 'sqrt' 'random.seed' 'arange' 'arange'],"['pdarrayclass.sqrt' 'array_api._elementwise_functions.sqrt'
 'pdarraycreation.arange' 'array_api._creation_functions.arange']"
/discrete/tests/test_predict.py_test_influence,1.0,0,0,[],[]
/discrete/tests/test_predict.py_test_predict,1.0,5,5,['arange' 'arange' 'asarray' 'zeros' 'zeros'],"['pdarraycreation.arange' 'array_api._creation_functions.arange'
 'array_api._creation_functions.asarray' 'pdarraycreation.zeros'
 'array_api._creation_functions.zeros']"
/discrete/tests/test_predict.py_test_predict_linear,0.75,4,3,['asarray' 'zeros' 'column_stack' 'zeros'],"['array_api._creation_functions.asarray' 'pdarraycreation.zeros'
 'array_api._creation_functions.zeros']"
/discrete/tests/test_predict.py_test_score_test,1.0,4,4,['zeros' 'zeros' 'concatenate' 'concatenate'],"['pdarraycreation.zeros' 'array_api._creation_functions.zeros'
 'util.concatenate' 'pdarraysetops.concatenate']"
/discrete/tests/test_predict.py_test_score_test_alpha,0.75,8,6,"['zeros' 'concatenate' 'concatenate' 'random.seed' 'zeros' 'isnan' 'isnan'
 'random.randn']","['pdarraycreation.zeros' 'pdarraysetops.concatenate' 'util.concatenate'
 'array_api._creation_functions.zeros'
 'array_api._elementwise_functions.isnan' 'numeric.isnan']"
/discrete/tests/test_sandwich_cov.py_get_correction_factor,1.0,2,2,['sqrt' 'sqrt'],['pdarrayclass.sqrt' 'array_api._elementwise_functions.sqrt']
/discrete/tests/test_sandwich_cov.py_get_robust_clu,1.0,0,0,[],[]
/discrete/tests/test_sandwich_cov.py_setup_class,0.5,8,4,"['arange' 'tile' 'repeat' 'random.seed' 'random.poisson' 'ones' 'ones'
 'arange']","['pdarraycreation.arange' 'array_api._creation_functions.ones'
 'pdarraycreation.ones' 'array_api._creation_functions.arange']"
/discrete/tests/test_sandwich_cov.py_test_basic,0.67,3,2,['ones' 'ones' 'bool_'],['array_api._creation_functions.ones' 'pdarraycreation.ones']
/discrete/tests/test_sandwich_cov.py_test_basic_inference,1.0,0,0,[],[]
/discrete/tests/test_sandwich_cov.py_test_cov_options,1.0,1,1,['array'],['pdarraycreation.array']
/discrete/tests/test_sandwich_cov.py_test_kwd,1.0,0,0,[],[]
/discrete/tests/test_sandwich_cov.py_test_margeff,1.0,0,0,[],[]
/discrete/tests/test_sandwich_cov.py_test_oth,1.0,0,0,[],[]
/discrete/tests/test_sandwich_cov.py_test_score_hessian,1.0,0,0,[],[]
/discrete/tests/test_sandwich_cov.py_test_score_test,0.0,2,0,['hstack' 'column_stack'],[]
/discrete/tests/test_sandwich_cov.py_test_ttest,1.0,0,0,[],[]
/discrete/tests/test_sandwich_cov.py_test_waldtest,1.0,0,0,[],[]
/discrete/tests/test_truncated_model.py_setup_class,0.8,15,12,"['ones' 'array' 'exp' 'argmin' 'exp' 'ones' 'argmin' 'arange' 'linspace'
 'random.default_rng' 'column_stack' 'arange' 'linspace' 'random.seed'
 'asarray']","['array_api._creation_functions.ones' 'pdarraycreation.array'
 'numeric.exp' 'pdarrayclass.argmin'
 'array_api._elementwise_functions.exp' 'pdarraycreation.ones'
 'array_api._searching_functions.argmin'
 'array_api._creation_functions.arange' 'pdarraycreation.linspace'
 'pdarraycreation.arange' 'array_api._creation_functions.linspace'
 'array_api._creation_functions.asarray']"
/discrete/tests/test_truncated_model.py_test_aic,1.0,0,0,[],[]
/discrete/tests/test_truncated_model.py_test_basic,1.0,5,5,['asarray' 'concatenate' 'concatenate' 'arange' 'arange'],"['array_api._creation_functions.asarray' 'pdarraysetops.concatenate'
 'util.concatenate' 'array_api._creation_functions.arange'
 'pdarraycreation.arange']"
/discrete/tests/test_truncated_model.py_test_bic,1.0,0,0,[],[]
/discrete/tests/test_truncated_model.py_test_bse,1.0,0,0,[],[]
/discrete/tests/test_truncated_model.py_test_conf_int,1.0,0,0,[],[]
/discrete/tests/test_truncated_model.py_test_fit_regularized,1.0,2,2,['ones' 'ones'],['array_api._creation_functions.ones' 'pdarraycreation.ones']
/discrete/tests/test_truncated_model.py_test_llf,1.0,0,0,[],[]
/discrete/tests/test_truncated_model.py_test_mean,1.0,0,0,[],[]
/discrete/tests/test_truncated_model.py_test_offset,1.0,1,1,['asarray'],['array_api._creation_functions.asarray']
/discrete/tests/test_truncated_model.py_test_params,1.0,0,0,[],[]
/discrete/tests/test_truncated_model.py_test_predict,0.86,7,6,['squeeze' 'asarray' 'arange' 'bincount' 'exp' 'exp' 'arange'],"['array_api._manipulation_functions.squeeze'
 'array_api._creation_functions.asarray' 'pdarraycreation.arange'
 'numeric.exp' 'array_api._elementwise_functions.exp'
 'array_api._creation_functions.arange']"
/discrete/tests/test_truncated_model.py_test_predict_prob,1.0,2,2,['arange' 'arange'],['pdarraycreation.arange' 'array_api._creation_functions.arange']
/discrete/tests/test_truncated_model.py_test_var,1.0,0,0,[],[]
/discrete/truncated_model.py___init__,1.0,3,3,['nonzero' 'zeros_like' 'zeros_like'],"['array_api._searching_functions.nonzero'
 'array_api._creation_functions.zeros_like' 'pdarraycreation.zeros_like']"
/discrete/truncated_model.py__dispersion_factor,1.0,2,2,['exp' 'exp'],['array_api._elementwise_functions.exp' 'numeric.exp']
/discrete/truncated_model.py__initialize,1.0,0,0,[],[]
/discrete/truncated_model.py__predict_mom_trunc0,1.0,2,2,['exp' 'exp'],['array_api._elementwise_functions.exp' 'numeric.exp']
/discrete/truncated_model.py__prob_nonzero,1.0,0,0,[],[]
/discrete/truncated_model.py_bse,0.0,1,0,['append'],[]
/discrete/truncated_model.py_fit_regularized,0.67,3,2,['ones' 'ones' 'size'],['array_api._creation_functions.ones' 'pdarraycreation.ones']
/discrete/truncated_model.py_hessian,1.0,0,0,[],[]
/discrete/truncated_model.py_llnull,1.0,0,0,[],[]
/discrete/truncated_model.py_loglike,1.0,2,2,['sum' 'sum'],['pdarrayclass.sum' 'array_api._statistical_functions.sum']
/discrete/truncated_model.py_loglikeobs,0.91,11,10,"['concatenate' 'arange' 'log' 'log' 'inf' 'arange' 'exp' 'exp' 'full_like'
 'concatenate' 'full_like']","['util.concatenate' 'array_api._creation_functions.arange' 'numeric.log'
 'array_api._elementwise_functions.log' 'pdarraycreation.arange'
 'array_api._elementwise_functions.exp' 'numeric.exp'
 'array_api._creation_functions.full_like' 'pdarraysetops.concatenate'
 'pdarraycreation.full_like']"
/discrete/truncated_model.py_predict,0.78,9,7,['max' 'arange' 'atleast_2d' 'max' 'asarray' 'arange' 'exp' 'exp' 'dot'],"['pdarrayclass.max' 'pdarraycreation.arange'
 'array_api._statistical_functions.max'
 'array_api._creation_functions.asarray'
 'array_api._creation_functions.arange' 'numeric.exp'
 'array_api._elementwise_functions.exp']"
/discrete/truncated_model.py_score,1.0,0,0,[],[]
/discrete/truncated_model.py_score_obs,1.0,9,9,"['concatenate' 'concatenate' 'exp' 'exp' 'float64' 'ones_like' 'ones_like'
 'zeros_like' 'zeros_like']","['util.concatenate' 'pdarraysetops.concatenate'
 'array_api._elementwise_functions.exp' 'numeric.exp' 'dtypes.float64'
 'pdarraycreation.ones_like' 'array_api._creation_functions.ones_like'
 'pdarraycreation.zeros_like' 'array_api._creation_functions.zeros_like']"
