,index,scipy_function,num_np_calls,np_calls,np_calls_w_args
3360,11249,/sparse/_dia.py_tocsc,3,"['arange', 'zeros', 'cumsum']","['arange(offset_len)', 'zeros(num_cols + 1, dtype=idx_dtype)', 'cumsum(mask.sum(axis=0)[:num_cols])']"
3361,3924,/io/tests/test_idl.py_test_8d,3,"['all', 'float32', 'all']","['all(s.array8d == np.float32(4.)))', 'all(vect_id(s.array8d) == id(s.array8d[0,0,0,0,0,0,0,0])))']"
3362,3923,/io/tests/test_idl.py_test_7d,3,"['all', 'float32', 'all']","['all(s.array7d == np.float32(4.)))', 'all(vect_id(s.array7d) == id(s.array7d[0,0,0,0,0,0,0])))']"
3363,3922,/io/tests/test_idl.py_test_6d,3,"['all', 'float32', 'all']","['all(s.array6d == np.float32(4.)))', 'all(vect_id(s.array6d) == id(s.array6d[0,0,0,0,0,0])))']"
3364,3921,/io/tests/test_idl.py_test_5d,3,"['all', 'float32', 'all']","['all(s.array5d == np.float32(4.)))', 'all(vect_id(s.array5d) == id(s.array5d[0,0,0,0,0])))']"
3365,3920,/io/tests/test_idl.py_test_4d,3,"['all', 'float32', 'all']","['all(s.array4d == np.float32(4.)))', 'all(vect_id(s.array4d) == id(s.array4d[0,0,0,0])))']"
3366,3919,/io/tests/test_idl.py_test_3d,3,"['all', 'float32', 'all']","['all(s.array3d == np.float32(4.)))', 'all(vect_id(s.array3d) == id(s.array3d[0,0,0])))']"
3367,3917,/io/tests/test_idl.py_test_1d,3,"['all', 'float32', 'all']","['all(s.array1d == np.float32(4.)))', 'all(vect_id(s.array1d) == id(s.array1d[0])))']"
3368,13491,/signal/_fir_filter_design.py_remez,3,"['log10', 'abs', 'asarray']","['log10(np.abs(h)))', 'asarray(bands).copy()']"
3369,17643,/stats/_mstats_basic.py_linregress,3,"['amax', 'amin', 'any']","['amax(x) == np.amin(x) and len(x)', 'any(~m)']"
3370,11241,/sparse/_dia.py_sum,3,"['zeros', 'zeros', 'ones']","['zeros(num_cols, dtype=x.dtype)', 'zeros((num_rows, 1), dtype=res_dtype)', 'ones(num_cols, dtype=res_dtype)']"
3371,14208,/signal/tests/test_bsplines.py_test_spline_filter,3,"['random.seed', 'random.seed', 'random.rand']","['random.seed(12457)', 'random.seed(12457)', 'random.rand(12, 12)']"
3372,1357,/optimize/tests/test__numdiff.py_fun_scalar_vector,3,"['array', 'tan', 'exp']","['array([x[0]**2, np.tan(x[0]), np.exp(x[0])])']"
3373,1358,/optimize/tests/test__numdiff.py_jac_scalar_vector,3,"['array', 'cos', 'exp']","['cos(x[0]) ** -2, np.exp(x[0])]).reshape(-1, 1)']"
3374,4470,/integrate/_bvp.py_bc_jac_wrapped,3,"['asarray', 'asarray', 'asarray']","['asarray(dbc_dya, dtype), np.asarray(dbc_dyb, dtype)', 'asarray(dbc_dp, dtype))']"
3375,1360,/optimize/tests/test__numdiff.py_wrong_dimensions_fun,3,"['array', 'tan', 'exp']","['array([x**2, np.tan(x), np.exp(x)])']"
3376,1362,/optimize/tests/test__numdiff.py_fun_vector_vector,3,"['array', 'sin', 'cos']","['sin(x[1])', 'cos(x[0])']"
3377,17641,/stats/_mstats_basic.py_kendalltau_seasonal,3,"['sqrt', 'sqrt', 'sqrt']","['sqrt(2))', 'sqrt(2))', 'sqrt(2))']"
3378,14198,/signal/tests/test_result_type.py_test_sosfilt_zi,3,"['array', 'float32', 'float32']","['array([[4, 5, 6, 1, 2, 3]], dtype=np.float32)']"
3379,3970,/io/tests/test_fortran.py_test_fortran_eof_ok,3,"['random.seed', 'random.randn', 'random.randn']","['random.seed(1)', 'random.randn(5))', 'random.randn(3))']"
3380,12071,/sparse/linalg/tests/test_pydata_sparse.py_matrices,3,"['random.seed', 'random.rand', 'random.rand']","['random.seed(1234)', 'random.rand(9, 9)', 'random.rand(9)']"
3381,14135,/signal/tests/test_czt.py_test_czt_vs_fft,3,"['random.seed', 'random.exponential', 'random.randn']","['random.seed(123)', ""random.exponential(100000, size=10).astype('int')"", 'random.randn(n)']"
3382,16910,/stats/_fit.py__cramer_von_mises,3,"['sort', 'arange', 'sum']","['sort(data, axis=-1)', 'arange(1, n+1) - 1)/(2*n)', 'sum((u - cdfvals)**2, axis=-1)']"
3383,16904,/stats/_fit.py__anderson_darling,3,"['sort', 'arange', 'sum']","['sort(data, axis=-1)', 'arange(1, n+1)', 'sum(Si, axis=-1)']"
3384,16900,/stats/_fit.py_fit_fun,3,"['asarray', 'broadcast_arrays', 'newaxis']",['asarray(np.broadcast_arrays(*params))']
3385,18331,/stats/tests/test_distributions.py_test_ab,3,"['asarray', 'isposinf', 'asarray']","['asarray(c)', 'isposinf(b))', 'asarray(-2.)']"
3386,17615,/stats/_kde.py__compute_covariance,3,"['float64', 'log', 'diag']",[]
3387,16891,/stats/_fit.py__cdf_plot,3,"['sort', 'unique', 'linspace']","['sort(self._data)', 'unique(data))', 'linspace(*xlim, 300)']"
3388,14175,/signal/tests/test_windows.py_test_unity,3,"['isclose', 'isclose', 'isclose']","['isclose(win, 1.).sum()', 'isclose(win_sub, 1.).sum()', 'isclose(win_2, 1.).sum()']"
3389,18618,/stats/tests/test_distributions.py_test_compare_weibull_min2,3,"['linspace', 'testing.assert_allclose', 'testing.assert_allclose']","['linspace(a, b, 100)', 'testing.assert_allclose(pdf1, pdf2)', 'testing.assert_allclose(cdf1, cdf2)']"
3390,13493,/signal/_fir_filter_design.py__dhtm,3,"['zeros', 'exp', 'log']","['zeros(len(mag))', 'exp(fft(sig * ifft(np.log(mag)))))']"
3391,3947,/io/tests/test_netcdf.py_test_dtype_specifiers,3,"['int16', 'dtype', 'int16']","[""dtype(np.int16), ['x'])""]"
3392,17626,/stats/_mstats_basic.py_argstoarray,3,"['empty', 'logical_not', 'isfinite']","['empty((n,m), dtype=float), mask=True)', 'logical_not(np.isfinite(output._data))']"
3393,12074,/sparse/linalg/tests/test_pydata_sparse.py_test_lsmr_output_shape,3,"['ones', 'zeros', 'ones']","['ones((10, 1)), b=np.zeros(10), x0=np.ones(1))']"
3394,17627,/stats/_mstats_basic.py_find_repeats,3,"['asarray', 'float64', 'may_share_memory']","['asarray(ma.compressed(arr), dtype=np.float64)', 'may_share_memory(compr, arr)']"
3395,16873,/stats/_sensitivity_analysis.py_saltelli_2010,3,"['ndarray', 'ndarray', 'ndarray']",[]
3396,17628,/stats/_mstats_basic.py_count_tied_groups,3,"['ma.array', 'ma.masked', 'unique']","['ma.array([0, 0, 1, 2, 2, 2, 3, 3, 4, 5, 6])', 'unique(counts), itertools.repeat(1)))']"
3397,11275,/sparse/linalg/_interface.py_rmatvec,3,"['asanyarray', 'matrix', 'asarray']","['asanyarray(x)', 'asarray(y)']"
3398,11274,/sparse/linalg/_interface.py_matvec,3,"['asanyarray', 'matrix', 'asarray']","['asanyarray(x)', 'asarray(y)']"
3399,1665,/optimize/tests/test_least_squares.py_test_fp32_gh12991,3,"['random.seed', 'linspace', 'random.random']","['random.seed(1)', 'linspace(0, 1, 100).astype(""float32"")', 'random.random(100).astype(""float32"")']"
3400,14505,/signal/tests/test_spectral.py_test_phase_shifted_input,3,"['random.randn', 'linspace', 'ones']","['random.randn(20)', 'linspace(0, 0.5, 6)', 'ones(6)']"
3401,18432,/stats/tests/test_distributions.py_test_multidimension,3,"['arange', 'array', 'sum']","['arange(12).reshape((3, 4))', 'sum(rv.xk * rv.pk), atol=1e-14)']"
3402,9017,/linalg/tests/test_matfuncs.py_test_weird_matrix,3,"['array', 'array', 'isnan']",['isnan(B_sqrtm).all())']
3403,8555,/linalg/tests/test_decomp_update.py_test_overwrite_qu_rank_p,3,"['insert', 'zeros', 'intp']","['insert(a, np.zeros(3, np.intp), u, 1)']"
3404,8559,/linalg/tests/test_decomp_update.py_test_check_finite,3,"['nan', 'nan', 'nan']",[]
3405,5391,/interpolate/tests/test_bsplines.py_test_antiderivative_method,3,"['linspace', 'c_', 'dstack']","['linspace(t[k], t[-k-1], 20)', 'dstack((c, c))']"
3406,9598,/spatial/transform/tests/test_rotation.py_test_from_euler_extrinsic_rotation_312,3,"['array', 'array', 'array']",[]
3407,5386,/interpolate/tests/test_bsplines.py_test_basis_element_quadratic,3,"['linspace', 'linspace', 'where']","['linspace(-1, 4, 20)', 'linspace(0, 2, 10)', 'where(xx < 1, xx*xx, (2.-xx)**2), atol=1e-14)']"
3408,9020,/linalg/tests/test_matfuncs.py_test_gh4866,3,"['array', 'array', 'dot']","['array([[sqrt(0.5), 0, 0, sqrt(0.5)', 'dot(R, R), M, atol=1e-14)']"
3409,2623,/optimize/tests/test_linprog.py_test_remove_redundancy_infeasibility,3,"['random.rand', 'random.rand', 'random.rand']","['random.rand(n)', 'random.rand(m, n)', 'random.rand(m)']"
3410,19531,/stats/tests/test_stats.py_test_negative_axes_gh_15375,3,"['random.seed', 'random.rand', 'testing.assert_array_equal']","['random.seed(984213899)', 'random.rand(10, 11, 12, 13)', 'testing.assert_array_equal(res0, res1)']"
3411,19714,/stats/tests/test_stats.py_test_describe_axis_none,3,"['vstack', 'ones', 'full']","['vstack((np.ones((3, 4)), np.full((2, 4), 2)))']"
3412,9599,/spatial/transform/tests/test_rotation.py_test_from_euler_extrinsic_rotation_313,3,"['array', 'array', 'array']",[]
3413,4938,/integrate/_ivp/tests/test_ivp.py_compute_error,3,"['abs', 'linalg.norm', 'sqrt']","['abs(y_true))', 'linalg.norm(e, axis=0) / np.sqrt(e.shape[0])']"
3414,2968,/optimize/tests/test__differential_evolution.py_func,3,"['log', 'isnan', 'inf']","['log(dist.pmf(x, *p)).sum(axis=-1)', 'isnan(ll)']"
3415,15795,/stats/_page_trend_test.py_p_l_k_1,3,"['array', 'histogram', 'arange']","['array(list(permutations(ranks)))', 'histogram(Ls, np.arange(self.a-0.5, self.b+1.5))']"
3416,10126,/spatial/tests/test_slerp.py_test_tol_sign,3,"['array', 'array', 'linspace']","['array([1, 0])', 'array([0, 1])', 'linspace(0, 1, 5)']"
3417,10125,/spatial/tests/test_slerp.py_test_tol_type,3,"['array', 'array', 'linspace']","['array([1, 0])', 'array([0, 1])', 'linspace(0, 1, 5)']"
3418,17935,/stats/_multivariate.py_logpmf,3,"['asarray', 'place', 'inf']","['asarray(loggamma(Sa) + loggamma(n + 1) - loggamma(n + Sa))', 'place(out, n != x.sum(axis=-1), -np.inf)']"
3419,8535,/linalg/tests/test_decomp_update.py_test_1x1_p_col,3,"['insert', 'full', 'intp']","['insert(a, np.full(3, col, np.intp), u, 1)']"
3420,2982,/optimize/tests/test__differential_evolution.py_custom_strategy_fn,3,"['copy', 'arange', 'where']","['copy(population[candidate])', 'arange(total_popsize)', 'where(crossovers, bprime, trial)']"
3421,8533,/linalg/tests/test_decomp_update.py_test_1x1_p_row,3,"['insert', 'full', 'intp']","['insert(a, np.full(3, row, np.intp), u, 0)']"
3422,8531,/linalg/tests/test_decomp_update.py_test_1xN_p_col,3,"['insert', 'full', 'intp']","['insert(a, np.full(3, col, np.intp), u, 1)']"
3423,8501,/linalg/tests/test_decomp_update.py_base_tall_p_col_xxx,3,"['insert', 'full', 'intp']","['insert(a, np.full(p, col, np.intp), u, 1)']"
3424,8506,/linalg/tests/test_decomp_update.py_base_fat_p_row_xxx,3,"['insert', 'full', 'intp']","['insert(a, np.full(p, row, np.intp), u, 0)']"
3425,8511,/linalg/tests/test_decomp_update.py_test_fat_p_col,3,"['insert', 'full', 'intp']","['insert(a, np.full(3, col, np.intp), u, 1)']"
3426,9021,/linalg/tests/test_matfuncs.py_test_gh5336,3,"['diag', 'diag', 'dot']","['diag([2, 1, 0])', 'diag([sqrt(2), 1, 0])', 'dot(R, R), M, atol=1e-14)']"
3427,9597,/spatial/transform/tests/test_rotation.py_test_from_euler_intrinsic_rotation_313,3,"['array', 'array', 'array']",[]
3428,19291,/stats/tests/test_mstats_basic.py_test_alternative,3,"['nan', 'ma.masked_array', 'isnan']","['ma.masked_array(x, mask=np.isnan(x))']"
3429,8513,/linalg/tests/test_decomp_update.py_test_economic_p_row,3,"['insert', 'full', 'intp']","['insert(a, np.full(3, row, np.intp), u, 0)']"
3430,8515,/linalg/tests/test_decomp_update.py_test_economic_1_col_bad_update,3,"['eye', 'eye', 'array']","['eye(5, 3, dtype=self.dtype)', 'eye(3, dtype=self.dtype)', 'array([1, 0, 0, 0, 0], self.dtype)']"
3431,8516,/linalg/tests/test_decomp_update.py_base_economic_p_col_xxx,3,"['insert', 'full', 'intp']","['insert(a, np.full(p, col, np.intp), u, 1)']"
3432,8521,/linalg/tests/test_decomp_update.py_test_Mx1_p_row,3,"['insert', 'full', 'intp']","['insert(a, np.full(3, row, np.intp), u, 0)']"
3433,8523,/linalg/tests/test_decomp_update.py_test_Mx1_p_col,3,"['insert', 'full', 'intp']","['insert(a, np.full(3, col, np.intp), u, 1)']"
3434,8525,/linalg/tests/test_decomp_update.py_test_Mx1_economic_p_row,3,"['insert', 'full', 'intp']","['insert(a, np.full(3, row, np.intp), u, 0)']"
3435,19300,/stats/tests/test_mstats_basic.py_test_invalid_input_size,3,"['arange', 'arange', 'arange']","['arange(10), np.arange(11))', 'arange(24)']"
3436,8527,/linalg/tests/test_decomp_update.py_test_Mx1_economic_p_col,3,"['insert', 'full', 'intp']","['insert(a, np.full(3, col, np.intp), u, 1)']"
3437,8529,/linalg/tests/test_decomp_update.py_test_1xN_p_row,3,"['insert', 'full', 'intp']","['insert(a, np.full(3, row, np.intp), u, 0)']"
3438,10121,/spatial/tests/test_slerp.py_test_handle_antipodes,3,"['linspace', 'linspace', 'linalg.norm']","['linspace(0, 1, 10))', 'linspace(0, 1, 10))', 'linalg.norm(res, axis=1), 1.0)']"
3439,10114,/spatial/tests/test_qhull.py_test_cube,3,"['array', 'array', 'array']","['array([0.5, 0.5, 0.5])']"
3440,19905,/stats/tests/test_stats.py_test_Ames_assay,3,"['random.seed', 'array', 'arange']","['random.seed(42)', 'array(data)', 'arange(1, 7)']"
3441,2647,/optimize/tests/test_linprog.py_test_bug_8973,3,"['array', 'array', 'array']","['array([0, 0, 0, 1, -1])', 'array([[1, 0, 0, 0, 0], [0, 1, 0, 0, 0]])', 'array([2, -2])']"
3442,9633,/spatial/transform/tests/test_rotation.py_test_n_rotations,3,"['empty', 'array', 'array']","['empty((2, 3, 3))']"
3443,2643,/optimize/tests/test_linprog.py_test_bug_8561,3,"['array', 'array', 'array']","['array([7, 0, -4, 1.5, 1.5])', 'array([0, 0, 0, 0, 1])']"
3444,5072,/interpolate/_rgi.py__check_values,3,"['asarray', 'issubdtype', 'inexact']","['asarray(values)', 'issubdtype(values.dtype, np.inexact)']"
3445,5371,/interpolate/tests/test_bsplines.py_test_bernstein,3,"['asarray', 'asarray', 'linspace']","['asarray([0]*(k+1) + [1]*(k+1))', 'asarray([1., 2., 3., 4.])', 'linspace(-1., 2., 10)']"
3446,9009,/linalg/tests/test_matfuncs.py_test_round_trip_random_float,3,"['random.seed', 'random.randn', 'logspace']","['random.seed(1234)', 'random.randn(n, n)', 'logspace(-4, 4, 9)']"
3447,2940,/optimize/tests/test__differential_evolution.py_f,3,"['hstack', 'sum', 'sum']","['hstack(([0], x))', 'sum(5*x[1:5]) - 5*x[1:5]@x[1:5] - np.sum(x[5:])']"
3448,5242,/interpolate/tests/test_rbf.py_check_2drbf1d_regularity,3,"['vstack', 'vstack', 'vstack']","['vstack([y0, y1])', 'vstack([sin(xi), cos(xi)]).T).max()', 'vstack([sin(xi), cos(xi)]).T, atol=atol), msg)']"
3449,10089,/spatial/tests/test_qhull.py_test_hull_consistency_tri,3,"['unique', 'sort', 'unique']","['unique(hull.simplices), np.sort(hull.vertices))', 'unique(hull.simplices), hull.vertices)']"
3450,8607,/linalg/tests/test_cython_blas.py_test_transposes,3,"['arange', 'arange', 'empty']","[""arange(12, dtype='d').reshape((3, 4))"", ""arange(1, 13, dtype='d').reshape((4, 3))"", 'empty((2, 4))']"
3451,10088,/spatial/tests/test_qhull.py_test_array_with_nans_fails,3,"['array', 'nan', 'float64']","['array([(0,0), (1,1), (2,np.nan)], dtype=np.float64)']"
3452,12724,/sparse/tests/test_base.py_test_small_multiplication,3,"['ones', 'ones', 'ones']","['ones((1, 1)), array([[1], [2], [3]]))', 'ones((1, 0)), np.ones((3, 0)))']"
3453,10078,/spatial/tests/test_qhull.py_test_nd_simplex,3,"['zeros', 'arange', 'zeros']","['zeros((nd+1, nd))', 'arange(nd+1, dtype=int)[None, :])', 'zeros((nd+1), dtype=int)[None,:])']"
3454,2648,/optimize/tests/test_linprog.py_test_bug_8973_2,3,"['zeros', 'array', 'array']","['zeros(1)', 'array([[1]])', 'array([-2])']"
3455,10077,/spatial/tests/test_qhull.py_test_array_with_nans_fails,3,"['array', 'nan', 'float64']","['array([(0,0), (0,1), (1,1), (1,np.nan)], dtype=np.float64)']"
3456,204,/fftpack/tests/test_real_transforms.py_test_definition_ortho,3,"['result_type', 'float32', 'array']","['result_type(np.float32, self.rdt)', 'array(xr, dtype=self.rdt)']"
3457,203,/fftpack/tests/test_real_transforms.py_test_definition_matlab,3,"['result_type', 'float32', 'array']","['result_type(np.float32, self.rdt)', 'array(xr, dtype=dt)']"
3458,2641,/optimize/tests/test_linprog.py_test_bug_8174,3,"['array', 'zeros', 'ones']","['zeros(A_ub.shape[0])', 'ones(A_ub.shape[1])']"
3459,8631,/linalg/tests/test_lapack.py_generate_random_dtype_array,3,"['random.rand', 'random.rand', 'random.rand']","['random.rand(*shape)', 'random.rand(*shape)*1.0j).astype(dtype)', 'random.rand(*shape).astype(dtype)']"
3460,9012,/linalg/tests/test_matfuncs.py_test_sqrtm_type_preservation_and_conversion,3,"['array', 'array', 'array']","['array(matrix_as_list, dtype=float)', 'array(matrix_as_list, dtype=complex)', 'array(matrix_as_list, dtype=float)']"
3461,19883,/stats/tests/test_stats.py_test_error_nans,3,"['arange', 'nan', 'arange']","['arange(20, dtype=float)', 'arange(20)']"
3462,8608,/linalg/tests/test_cython_blas.py_test_shapes,3,"['arange', 'arange', 'empty']","[""arange(6, dtype='d').reshape((3, 2))"", ""arange(-6, 2, dtype='d').reshape((2, 4))"", 'empty((3, 4))']"
3463,5076,/interpolate/_rgi.py__evaluate_linear,3,"['array', 'array', 'asarray']","['array([0.])', 'array([1.])', 'asarray(self.values[edge_indices])']"
3464,10110,/spatial/tests/test_qhull.py_test_cube_halfspace_intersection,3,"['array', 'array', 'array']","['array([1, 1], dtype=dt)', 'array([[0.0, 0.0], [2.0, 0.0], [0.0, 2.0], [2.0, 2.0]])']"
3465,20990,/odr/tests/test_odr.py_test_explicit,3,"['array', 'array', 'array']","['array([1.0349270280543437, 1.583997785262061, 0.0063321988657267])']"
3466,19887,/stats/tests/test_stats.py_test_error_infty,3,"['arange', 'ones', 'inf']","['arange(20)', 'ones(20)']"
3467,4940,/integrate/_ivp/tests/test_ivp.py_test_integration_complex,3,"['linspace', 'all', 'all']","['linspace(t_span[0], t_span[1])', 'all(e < 5)', 'all(e < 5)']"
3468,9618,/spatial/transform/tests/test_rotation.py_test_weighted_mean,3,"['array', 'linspace', 'pi']","['array([[0, 0, 0], [1, 0, 0], [1, 0, 0]])', 'linspace(0, np.pi / 2, 100)']"
3469,10106,/spatial/tests/test_qhull.py_test_incremental,3,"['concatenate', 'concatenate', 'allclose']","['concatenate(chunks, axis=0)', 'concatenate(chunks[1:], axis=0)', 'allclose(v, v2)']"
3470,19318,/stats/tests/test_mstats_basic.py_test_alternative,3,"['nan', 'ma.masked_array', 'isnan']","['ma.masked_array(x, mask=np.isnan(x))']"
3471,16138,/stats/_continuous_distns.py_asymptotic_formula,3,"['log', 'pi', 'log']",['log(2*np.pi) + np.log(a)) - 1/(3 * a)']
3472,4942,/integrate/_ivp/tests/test_ivp.py_test_integration_const_jac,3,"['all', 'linspace', 'all']","['all(e < 10))', 'linspace(*t_span)', 'all(e < 15))']"
3473,8618,/linalg/tests/test_solve_toeplitz.py_test_reflection_coeffs,3,"['random.RandomState', 'concatenate', 'concatenate']","['random.RandomState(1234)', 'concatenate((y_d[-2:0:-1], y_d[:-1]))', 'concatenate((y_z[-2:0:-1].conj(), y_z[:-1]))']"
3474,13211,/signal/_spectral_py.py_check_NOLA,3,"['ones', 'asarray', 'min']","['ones(64, dtype=""float"")', 'asarray(window)', 'min(binsums)']"
3475,2636,/optimize/tests/test_linprog.py_test_bug_5400,3,"['array', 'array', 'array']",[]
3476,8629,/linalg/tests/test_sketches.py_test_sketch_preserves_frobenius_norm,3,"['linalg.norm', 'linalg.norm', 'abs']","['linalg.norm(A)', 'linalg.norm(sketch)', 'abs(true_norm - sketch_norm)']"
3477,8499,/linalg/tests/test_decomp_update.py_test_tall_p_row,3,"['insert', 'full', 'intp']","['insert(a, np.full(3, row, np.intp), u, 0)']"
3478,9022,/linalg/tests/test_matfuncs.py_test_gh7839,3,"['zeros', 'zeros', 'dot']","['zeros((2, 2))', 'zeros((2, 2))', 'dot(R, R), M, atol=1e-14)']"
3479,9638,/spatial/transform/tests/test_rotation.py_test_align_vectors_rssd_sensitivity,3,"['array', 'isclose', 'allclose']","['isclose(rssd, rssd_expected, atol=atol)', 'allclose(sens, sens_expected, atol=atol)']"
3480,9534,/spatial/transform/tests/test_rotation_groups.py__generate_icosahedron,3,"['array', 'concatenate', 'roll']","['concatenate([np.roll(x, i, axis=1) for i in range(3)])']"
3481,19929,/stats/tests/test_survival.py_test_right_censored_ci_example_5,3,"['logical_not', 'array', 'array']",['logical_not(died))']
3482,13241,/signal/_filter_design.py_idx_worst,3,"['argmin', 'abs', 'abs']",['argmin(np.abs(1 - np.abs(p)))']
3483,19924,/stats/tests/test_survival.py_test_nonunique,3,"['sort', 'unique', 'array']","['sort(np.unique(sample))', 'array([1/6, 2/6, 4/6, 5/6, 1])']"
3484,19551,/stats/tests/test_stats.py_test_zmap_nan_policy_raise,3,"['array', 'array', 'nan']","['array([1, 2, 3])', 'array([-8, -3, 2, 7, 12, np.nan])']"
3485,19923,/stats/tests/test_survival.py_test_unique,3,"['sort', 'unique', 'arange']","['sort(np.unique(sample))', 'arange(1, 6)']"
3486,18075,/stats/_levy_stable/__init__.py__pdf_single_value_piecewise_post_rounding_Z0,3,"['pi', 'isclose', 'pi']","['isclose(-xi, np.pi / 2, rtol=1e-014, atol=1e-014)']"
3487,15004,/ndimage/tests/test_measurements.py_test_median_no_int_overflow,3,"['asarray', 'int8', 'ones']","['asarray([65, 70], dtype=np.int8)', 'ones((2,)), index=[1])']"
